,Attribute,Importance,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Index_Category,Industry
5,aroonosc,0.5058376639048452,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
17,plus_di,0.44692255655074176,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
26,fastd,0.3675174535859361,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
3,aroondown,0.3030768271307347,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
9,dxi,0.2988109814582762,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
23,stochf_k,0.20123937744674317,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
13,mfi,0.10020941319518828,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
29,willR,-0.4945997350392588,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
27,trix,-0.6919766595815051,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
14,MINUS_DI,-0.7389287762263991,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
4,aroonup,-0.7603051968749082,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
21,slowk,-1.0014213057518262,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
24,stochf_d,-1.0014213057518262,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
10,macd,-1.3592798661568695,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
19,ppo,-1.3745883718006888,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
15,MINUS_DM,-1.739066151363083,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
0,adx,-1.816506430220147,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
18,plus_dm,-2.2184734720908676,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
11,macdsignal,-2.806806257606011,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
2,apo,-3.120777903706574,0.6589923256589924,0.5111111111111111,0.6877076411960132,0.5864022662889518,Momentum_ind,Information Technology
0,ad,2.3917332822820065,0.3550216883550217,0.35275405993638037,1.0,0.5215346534653466,Volume_ind,Information Technology
2,obv,0.6870389705886317,0.3550216883550217,0.35275405993638037,1.0,0.5215346534653466,Volume_ind,Information Technology
1,adosc,-2.9293316650177204,0.3550216883550217,0.35275405993638037,1.0,0.5215346534653466,Volume_ind,Information Technology
1,natr,-0.3491147972384258,0.3533533533533533,0.3453941618598147,0.9378262933080209,0.5048543689320388,Volatility_ind,Information Technology
2,Trange,-2.057084370716072,0.3533533533533533,0.3453941618598147,0.9378262933080209,0.5048543689320388,Volatility_ind,Information Technology
0,atr,-3.1479399242702715,0.3533533533533533,0.3453941618598147,0.9378262933080209,0.5048543689320388,Volatility_ind,Information Technology
3,quadrature,6.914700148363978,0.5575575575575575,0.42282639478901163,0.7085904129093498,0.5296204327775808,Cycle_ind,Information Technology
2,inphase,4.581312036578456,0.5575575575575575,0.42282639478901163,0.7085904129093498,0.5296204327775808,Cycle_ind,Information Technology
4,sine,2.976377131443474,0.5575575575575575,0.42282639478901163,0.7085904129093498,0.5296204327775808,Cycle_ind,Information Technology
0,HT_DCperiod,0.9981256401762922,0.5575575575575575,0.42282639478901163,0.7085904129093498,0.5296204327775808,Cycle_ind,Information Technology
1,HT_DCphase,0.20538191523627772,0.5575575575575575,0.42282639478901163,0.7085904129093498,0.5296204327775808,Cycle_ind,Information Technology
5,leadsine,-1.6618486183664711,0.5575575575575575,0.42282639478901163,0.7085904129093498,0.5296204327775808,Cycle_ind,Information Technology
46,rsi_14,2.8591172717343896,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
34,cmo,2.8591172717343194,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
70,trend_bbands,2.5464802840042555,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
60,natr,1.4639998313935294,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
62,HT_DCperiod,0.8941733213213886,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
43,plus_di,0.8806873860624744,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
27,adxr,0.8526851698545279,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
117,trend_ema_40_45,0.7454463406215389,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
66,sine,0.5523643485321242,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
38,macdhist,0.45800371484353436,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
52,fastd,0.43359881574411735,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
33,cci,0.3656883738266834,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
81,trend_ema_5_40,0.3555651534742746,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
106,trend_ema_25_35,0.3548122673534559,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
56,ad,0.3494439096739678,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
98,trend_ema_15_50,0.34350443684097814,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
31,aroonosc,0.3346392144577074,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
97,trend_ema_15_45,0.32380298473631525,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
118,trend_ema_40_50,0.3044362333422333,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
72,trend_macd,0.2976555847431308,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
111,trend_ema_30_40,0.2968667251817414,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
42,mom,0.28284654847708673,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
35,dxi,0.262143277820096,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
91,trend_ema_10_50,0.25903986823043706,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
113,trend_ema_30_50,0.2584195784114835,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
85,trend_ema_10_20,0.21943620362859811,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
103,trend_ema_20_45,0.20845971564163554,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
83,trend_ema_5_50,0.20272570356295372,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
65,quadrature,0.17666563943411404,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
86,trend_ema_10_25,0.12336284666810753,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
95,trend_ema_15_35,0.12100366923254981,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
89,trend_ema_10_40,0.11600388785435793,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
11,SMA_50,-0.10086176106365093,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
5,MA_50,-0.10086176106365093,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
24,ema_45,-0.10128645476585624,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
93,trend_ema_15_25,-0.10220275238648686,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
10,SMA_30,-0.10437058450995466,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
23,ema_40,-0.11014986371101869,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
75,trend_ema_5_10,-0.11672062542147066,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
22,ema_35,-0.11915200788319691,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
16,ema_5,-0.11970355571239541,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
9,midprice,-0.12020596094344524,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
80,trend_ema_5_35,-0.1251745815700075,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
21,ema_30,-0.12812358410296973,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
108,trend_ema_25_45,-0.13187772850532872,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
14,trima,-0.13371672322305903,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
20,ema_25,-0.13689294510895106,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
19,ema_20,-0.14494921715357917,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
17,ema_10,-0.14707028523976778,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
18,ema_15,-0.15053304481907534,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
1,HT,-0.15124758319059645,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
15,wma,-0.15156134834723298,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
7,fama,-0.15325342102535316,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
6,mama,-0.16244284094280928,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
8,midpoint,-0.16607928820816686,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
82,trend_ema_5_45,-0.16869391525530475,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
4,MA_20,-0.1715553173133008,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
13,tema_30,-0.1757967288600402,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
3,MA_10,-0.17698613206800504,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
0,dema_30,-0.17763187456366472,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
73,trend_rsi_macd,-0.17901732605126933,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
12,T3ema,-0.1806800484955402,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
94,trend_ema_15_30,-0.2110185344665004,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
50,stochf_d,-0.21177475536090645,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
47,slowk,-0.21177475536090645,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
99,trend_ema_20_25,-0.2125073023500675,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
39,mfi,-0.23554272482563718,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
92,trend_ema_15_20,-0.24593110766498044,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
90,trend_ema_10_45,-0.25353349172215445,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
32,bop,-0.27607715082850753,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
59,atr,-0.29063118991664777,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
79,trend_ema_5_30,-0.29873576948255304,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
30,aroonup,-0.3261647347113954,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
112,trend_ema_30_45,-0.33187435335902693,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
55,willR,-0.3608045879010987,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
41,MINUS_DM,-0.3740761298334048,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
45,ppo,-0.39980601682869943,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
101,trend_ema_20_35,-0.4448139108515858,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
102,trend_ema_20_40,-0.4584793431182297,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
58,obv,-0.46681648783481766,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
74,trend_cmo,-0.4723771188065057,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
44,plus_dm,-0.4945426334528522,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
71,trend_aroon,-0.5157429958282072,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
110,trend_ema_30_35,-0.5287469333442448,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
36,macd,-0.5944654079046513,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
116,trend_ema_35_50,-0.6915955900229728,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
37,macdsignal,-0.8515310904119304,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
57,adosc,-0.9550960805434854,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
28,apo,-1.0333371833436247,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
40,MINUS_DI,-1.056412909034246,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
26,adx,-1.3023339183691371,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
53,trix,-1.4026627833001146,0.6646646646646647,0.5170474516695958,0.6981490270526816,0.5941033925686591,All,Information Technology
1,trend_bbands,5.856395397483716,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
3,trend_macd,1.0595158199445531,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
48,trend_ema_40_45,0.5595184261851754,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
0,trend_adx,0.42841803808638484,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
12,trend_ema_5_40,0.39842773608702453,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
29,trend_ema_15_50,0.3857038999791108,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
22,trend_ema_10_50,0.31541123044314945,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
14,trend_ema_5_50,0.3047151879676552,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
49,trend_ema_40_50,0.29335585766542466,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
28,trend_ema_15_45,0.2764651821821089,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
16,trend_ema_10_20,0.27155083998303947,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
37,trend_ema_25_35,0.25860854471308253,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
44,trend_ema_30_50,0.23259028187101366,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
42,trend_ema_30_40,0.19279916995496796,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
34,trend_ema_20_45,0.18790315555191683,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
8,trend_ema_5_20,0.17398237263714333,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
17,trend_ema_10_25,0.1370933621688956,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
15,trend_ema_10_15,0.10166455217585976,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
18,trend_ema_10_30,-0.12039410191980633,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
25,trend_ema_15_30,-0.13365355881763807,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
50,trend_ema_45_50,-0.1452629651737462,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
6,trend_ema_5_10,-0.16902003398782905,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
21,trend_ema_10_45,-0.18369971844890118,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
24,trend_ema_15_25,-0.19513157531982686,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
30,trend_ema_20_25,-0.19836313531622596,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
43,trend_ema_30_45,-0.2109434380865976,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
23,trend_ema_15_20,-0.26108890229105913,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
10,trend_ema_5_30,-0.2992081268723214,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
2,trend_aroon,-0.3117899813597703,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
33,trend_ema_20_40,-0.31512525387954576,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
32,trend_ema_20_35,-0.4526924121061975,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
41,trend_ema_30_35,-0.45638544438219175,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
47,trend_ema_35_50,-0.5077171794238994,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
4,trend_rsi_macd,-0.6234424877803313,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
5,trend_cmo,-1.9788204905794635,0.6666666666666666,0.5205118554761009,0.6563834836260085,0.5806045340050378,Trading_ind,Information Technology
16,ema_5,1.1597585114661355,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
13,tema_30,0.9073024682785685,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
6,mama,0.7314525043863628,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
17,ema_10,0.6409561586755206,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
3,MA_10,0.4768024419918334,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
0,dema_30,0.44972720289976176,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
18,ema_15,0.2972620358824436,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
8,midpoint,0.22300129162482865,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
12,T3ema,0.2153485192999397,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
9,midprice,0.19737394025379384,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
20,ema_25,-0.1317008644541805,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
15,wma,-0.1465256830129939,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
2,kama_30,-0.22128632722906663,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
4,MA_20,-0.2613756333383622,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
21,ema_30,-0.27764961153576534,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
7,fama,-0.3067847904610328,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
22,ema_35,-0.3964253024436465,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
1,HT,-0.4836870654849533,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
23,ema_40,-0.49497858974436915,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
10,SMA_30,-0.5405878464594958,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
24,ema_45,-0.5773744269202716,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
25,ema_50,-0.6453659361877943,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
14,trima,-0.7765322511149918,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
11,SMA_50,-0.9456113260994522,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
5,MA_50,-0.9456113260994522,0.34235517568850904,0.31243680485338726,0.9611197511664075,0.47157573445249906,Overlap_ind,Communication Services
8,cmo,3.141381154252133,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
20,rsi_14,3.141381154252131,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
29,willR,2.4266872078634276,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
7,cci,2.4093050566681664,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
17,plus_di,1.5514570512375518,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
22,slowd,1.11353921501058,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
5,aroonosc,0.6211551665991898,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
12,macdhist,0.4330617293615547,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
16,mom,0.4140826321222199,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
3,aroondown,0.40084862440885294,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
21,slowk,0.2938898921160348,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
24,stochf_d,0.2938898921160348,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
13,mfi,0.29367666416927585,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
1,adxr,0.23586344454408323,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
10,macd,0.1429333650502388,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
23,stochf_k,0.1225796896851935,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
25,fastk,0.1145454276545768,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
26,fastd,-0.18974940098859985,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
0,adx,-0.4167231724343373,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
18,plus_dm,-0.49065225117493083,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
28,ultosc,-0.4970722756909519,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
4,aroonup,-0.7571405046260383,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
15,MINUS_DM,-0.8308633062290876,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
6,bop,-0.9370625504362261,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
27,trix,-0.9469783752059301,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
14,MINUS_DI,-1.5210214018712578,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
19,ppo,-2.6108347347066956,0.7098765432098766,0.518058690744921,0.713841368584759,0.6003924133420536,Momentum_ind,Communication Services
0,ad,2.2097423390529816,0.2896486229819563,0.26397343663530715,0.7418351477449455,0.3893877551020408,Volume_ind,Communication Services
2,obv,1.0860289696295096,0.2896486229819563,0.26397343663530715,0.7418351477449455,0.3893877551020408,Volume_ind,Communication Services
1,adosc,-0.9459102872400529,0.2896486229819563,0.26397343663530715,0.7418351477449455,0.3893877551020408,Volume_ind,Communication Services
1,natr,-0.46670434187217386,0.34852801519468185,0.3120165033522434,0.9409020217729394,0.46862896979085983,Volatility_ind,Communication Services
